PCA1,y,V_answers
-1.6044351517870619,0,0
-0.5513985269598469,0,0
-1.8497857130237643,0,1
-2.141924377349647,0,1
-1.578930739646448,0,1
-1.7409338561993348,0,1
-2.4607940279111573,0,1
-1.658921554368274,0,1
-2.504937979826772,0,1
-1.9659127803881018,0,0
-1.5213271442441658,0,0
-1.2091290440717204,0,1
-0.22997673101226573,0,0
2.0716703084529624,0,0
0.645384101772923,0,0
0.29612604977571644,0,0
-1.1460326022146115,0,0
-2.4799255724715907,0,0
-1.5186156614250486,0,1
-1.4769012211028179,0,1
-1.4825794354899897,0,0
2.083639242105376,0,0
1.6071506833237823,0,0
1.8158819481532333,0,0
-0.43742119163311816,0,0
0.8203639446109185,0,0
-0.29451226963048105,0,0
-0.7839830225328195,0,0
-0.4531961684044686,0,0
0.7005488381963287,0,0
-0.13723720363151476,0,0
0.37504926773988934,0,0
-0.7153204414212115,0,0
1.7777231572800167,0,0
3.3145747055242403,0,0
2.4034131520275617,0,0
0.5649927883412653,0,0
-0.6260270403298223,0,0
3.626495912839283,0,0
0.27656312960976365,0,0
1.8517841047615065,0,0
-0.6665734060060801,0,0
2.4726751899210484,0,0
0.805537075315945,0,0
0.4154518195913197,0,0
0.9907100212610485,0,0
1.2217142109290067,0,0
1.2552557640764472,0,0
0.3421335230687327,0,0
0.9799661630760972,0,0
1.1015553410805137,0,0
-0.06043415020705001,0,0
0.6620059333616367,0,0
1.2764991739624734,0,0
1.870130179444695,0,0
0.21460379667318227,0,0
1.3298156087391095,0,0
1.4909298501618136,0,0
1.1897219242128223,0,0
1.8031838255581025,0,0
1.0354945364578076,0,0
-0.16518980378951553,0,0
2.1297711496426976,0,0
2.470033290259289,0,0
1.1171633649421784,0,0
4.992748799773533,0,0
2.082119047701248,0,0
2.2691474694518603,0,0
2.047632701989949,0,0
1.9345690415715018,0,0
1.7908310058669514,0,0
3.968117054789942,0,0
1.246025308117001,0,0
1.3431936233672144,0,0
1.1055131765614659,0,0
1.9561820416146156,0,0
0.9886294763274888,0,0
0.9226070311699018,0,0
1.7373497892027194,0,0
0.2270065715280614,0,0
1.2622297652443715,0,0
0.5960392689216143,0,0
0.8048494838824841,0,0
1.0703484587045784,0,0
1.2744229399656395,0,0
0.5416816300745959,0,0
1.7243103919727032,0,0
1.4408864922362967,0,0
0.1274254954502191,0,0
1.0663659320638472,0,0
0.900560008586524,0,0
0.0714858157461265,0,0
-0.29476262967885425,0,0
0.33268168575938944,0,0
1.017054307920246,0,0
2.1109213626696586,0,0
1.8698823917590697,0,0
3.7955023349639987,0,0
2.4149497926737062,0,0
1.3379121978245054,0,0
1.257459089301277,0,0
1.0824671119772695,0,0
0.9587933224222384,0,0
3.379446344502365,0,0
2.3232714692244025,0,0
0.9522027822589009,0,0
3.5059359228950164,0,0
1.3952933511466812,0,0
2.1641404137772673,0,0
0.6263008016884383,0,0
0.07440170256950494,0,0
1.3611022386828524,0,0
1.5288835739423206,0,0
1.3746496460943791,0,0
0.31719415001117957,0,0
0.05468123482377923,0,0
0.011671181644072286,0,0
0.2341540940254005,0,0
1.5217046702759445,0,0
0.8464759991345558,0,0
1.4579160871004644,0,0
0.2612147613464677,0,0
2.214561910633184,0,0
1.1179409931290332,0,0
2.127280728624645,0,0
2.6539351478774216,0,0
1.8658879955240546,0,0
2.2019566810515196,0,0
0.20477111237637477,0,0
1.361637744396584,0,0
1.4247644832170152,0,0
0.5478812843805324,0,0
1.1907950424984635,0,0
0.6413347110878411,0,0
0.8604461859948968,0,0
0.43081818332724425,0,0
0.024482200105039844,0,0
1.7494655090883247,0,0
0.8667765661658938,0,0
1.4088420664812256,0,0
1.4655683325184252,0,0
0.738189668806951,0,0
2.0051416486915064,0,0
1.3553136350198238,0,0
1.361352453859221,0,0
1.5825171609588746,0,0
2.068115079262034,0,0
0.43858614622829806,0,0
-0.22877367995528156,0,0
-0.4743581038670231,0,0
1.0859102313696638,0,0
0.7446792125034231,0,0
0.0760490586263456,0,0
1.3077693769199532,0,0
0.516544326467121,0,0
5.35982737108506,0,0
1.0604127486243362,0,0
-0.08236094076609289,0,0
0.5407082238258407,0,0
0.8460250692796597,0,0
0.15353016297378597,0,0
1.591368644958646,0,0
1.572355394332582,0,0
-0.03374772448497138,0,0
1.570242930965723,0,0
0.6847138974189473,0,0
0.8146478800691709,0,0
-0.2545632470936351,0,0
1.849784847676755,0,0
1.210217665586391,0,0
-0.1970704445657657,0,0
0.9526812707351128,0,0
2.235918137335436,0,0
1.9143831485807246,0,0
1.0132751351112905,0,0
0.8114636224274626,0,0
-0.5228096549169555,0,0
-1.940326493634165,0,0
0.4221856985882062,0,0
-0.3822679268432927,0,0
-0.2155721787207195,0,0
-1.4994260404505573,0,0
-1.8083149842344595,0,0
-3.11262262306538,0,0
-1.1385638799457154,0,0
-0.9903065610460011,0,0
-0.7082654886544008,0,0
-0.0022428523749913327,0,0
-1.0915189707355304,0,0
0.6878820535437834,0,0
-0.9707968353867699,0,0
-1.672311637091432,0,1
-0.2615967699192284,0,0
0.8810480670582604,0,0
-1.7403708958742905,0,0
-1.078266171739785,0,0
0.33419126704604635,0,0
-0.24239993133895288,0,0
-0.7844873526906172,0,0
-1.473170676622575,0,0
-1.207603910544115,0,0
-1.7981163455001463,0,0
-3.117050697763174,0,0
2.3862006217016583,0,0
0.45236784798986496,0,0
-0.517524889335578,0,0
-0.4490773369147036,0,0
-0.5481331191172361,0,0
-0.7097404487429421,0,0
5.883935446746916,0,0
0.8641943541909961,0,0
-0.6193108532421021,0,0
-2.553369996229567,0,0
-3.0031291565771614,0,1
-4.851242152808537,0,1
-3.621645788471825,0,1
-1.4124760293352365,0,0
-0.5108788057968743,0,0
-1.7197799049507188,0,0
-1.1867271333907634,0,0
0.050712856986412286,0,0
0.06374648041080633,0,0
-0.7775929130067277,0,0
0.43440326712783367,0,0
0.02448939429982281,0,0
-1.1694949654913558,0,0
-0.6750546851115607,0,0
-1.1895908553227388,0,0
-1.324832279808452,0,0
1.4410506754663768,0,0
2.0371371671558394,0,0
-1.8252564997255956,0,0
0.32695525086706934,0,0
0.6702869388761965,0,0
-1.9563628742743138,0,0
-1.3109063528458968,0,0
-1.1548075529381798,0,0
-0.5674604150849959,0,0
-2.020176477025295,0,0
-2.58957881996825,0,0
-1.19391408186566,0,0
0.9948724725507613,0,0
1.2423899369338651,0,0
0.09198700296304359,0,0
-0.3629850168145532,0,0
-1.4715470862132798,0,0
-0.6499693332726744,0,0
1.1180301283066867,0,0
0.1855163514961131,0,0
-0.7615146536066287,0,0
-0.9063618648933525,0,0
-0.6034482005767109,0,0
1.774001890320417,0,0
0.04872210809733604,0,0
-0.08953633396245045,0,0
-2.3940499486930604,0,1
-2.341591412807485,0,0
2.5986124588693817,0,0
-0.16807148205473807,0,0
-0.1428720117995382,0,0
-1.032876240215966,0,0
-1.8827258480661002,0,0
2.083618672529671,0,0
-1.757666491609939,0,0
-1.4837311132352102,0,0
0.7336392529395015,0,0
4.437072770842442,0,0
-2.2134392559394644,0,0
-1.4379113573437492,0,0
-1.9421802182570342,0,0
-2.625048989907128,0,0
-2.1636601509898132,0,0
-1.821119736825101,0,1
-0.7760073605027291,0,0
-1.487041912584933,0,0
0.1158380605669641,0,0
-2.308834941247429,0,0
-2.7346340326625294,0,0
-1.7104316518748863,0,0
-1.0614149478667998,0,0
-2.637783956569696,0,0
-1.1960041218219202,0,0
-2.7584647114358156,0,0
0.5982934161313835,0,0
-2.4171800963018866,0,0
-0.4712522576576105,0,0
0.8655861580844965,0,0
-1.2526310815994737,0,0
-0.8259355010151943,0,1
-1.562011155309904,0,0
-0.7665881970886611,0,0
-0.8693071906443148,0,0
-0.9230490562610274,0,0
-0.0012797919538962746,0,0
0.1804826256569828,0,0
-2.037225239533525,0,0
0.14226642078882012,0,0
-1.8379427768083714,0,0
-2.062346834331846,0,0
-1.0787818002674423,0,0
-0.36643722394788686,0,0
-0.2664459962619544,0,0
0.12643701018067036,0,0
1.32828657828669,0,0
-0.65179362045659,0,0
0.04619642148509209,0,0
-1.3557090431557026,0,0
0.19843246889396862,0,0
-1.4579486808923072,0,0
0.8982059055549214,0,0
-0.3894199151633524,0,0
1.6080500393168962,0,0
-0.885123933127687,0,0
-1.131662352054068,0,0
-0.286983692829916,0,0
0.06755874628173499,0,0
0.02015566826120558,0,0
-0.16704057839145375,0,0
0.21934092160350957,0,0
-1.8258474929951218,0,0
-1.906687570525371,0,0
0.1587341191418812,0,0
-1.686699369010579,0,0
-3.657444061668508,0,1
-2.4916501939325806,0,1
-4.117063313868128,0,1
-3.8039440310848014,0,0
-1.1033498419376349,0,1
-3.136362685330952,0,1
-3.129906900042465,0,1
-0.6606105419714341,0,0
-3.148605070990232,0,1
-3.563051074274663,0,1
-2.47615660415757,0,1
-2.492651415949354,0,0
-0.2334874276969169,0,0
-1.3760964110257599,0,0
-1.0012226559508792,0,0
-1.008390347780577,0,0
-0.3638179139040735,0,0
-0.30819075437407034,0,0
-2.5323473103616423,0,1
-3.5876689102975234,0,1
-2.441380549835511,0,0
-0.1906555278094848,0,0
-2.065292651342107,0,0
-2.0395269871606807,0,1
-2.6680959908287654,0,0
-2.294954482296211,0,0
-1.7007375491070882,0,0
-0.9271505015679451,0,0
-0.5529907867198863,0,0
-2.677071031812982,0,0
-0.3875337735127731,0,0
-0.8052216318450789,0,0
-2.1168693918107233,0,0
0.14196953951401006,0,0
-1.7715835804751452,0,0
-0.08858002884874525,0,0
-0.2464421401007338,0,0
-2.371022711568916,0,1
-0.47645918581040325,0,0
-0.8705275640714296,0,0
-1.2525532391263632,0,1
-1.3194319184577747,0,1
-3.4732022890018763,0,1
-0.5494512895166138,0,0
0.024385294325919737,0,0
-0.26622827815757133,0,0
-0.04989793502706349,0,0
0.5503484051432892,0,0
-1.41097850645529,0,0
-2.647947219188123,0,0
-0.490521323462169,0,0
-0.3412514788227792,0,0
-2.3147968105919987,0,0
-1.3883560489709181,0,0
-0.26017841169141603,0,0
0.5137881857274214,0,0
-0.7369698737256609,0,0
-1.7145287683202937,0,0
-1.060320675970129,0,0
-0.15656287445291678,0,0
-1.242707241913239,0,0
0.574626571980076,0,0
-0.7499159245979161,0,0
0.13728282421195334,0,0
-1.2169923526419544,0,0
-0.19762855683327735,0,0
-0.1414720941368786,0,0
0.11711212532941957,0,0
-0.7049574077417092,0,0
-1.4167644428585526,0,0
-1.9052043557169425,0,1
-0.30175411341035563,0,0
-1.6623264705322112,0,0
-2.186928688502414,0,0
-1.2116478141885976,0,0
-0.712956014513949,0,0
-0.20839297624455566,0,0
1.056433693245429,0,0
-0.2893386513928015,0,0
-1.0884684236257725,0,0
-0.3059461047237082,0,0
0.8365628063527294,0,0
-0.5101588206497276,0,0
-0.49731730113186956,0,0
1.6498566924305242,0,0
1.5617554960144409,0,0
1.027317966917226,0,0
0.826444470084811,0,0
3.3180219409531806,0,0
0.8383818141929487,0,0
-0.48366438468427525,0,0
0.817788369899936,0,0
2.5721019780288974,0,0
-0.5890824222625793,0,0
-0.22470209606276595,0,0
-0.38600291532416997,0,0
2.2653286213010793,0,0
3.2272517541280745,0,0
2.8908334510885894,0,0
0.3928498506592899,0,0
4.512143805666878,0,0
0.31529792486201524,0,0
1.0258102970898932,0,0
1.0141784958659477,0,0
1.4120687503213727,0,0
0.809835402353155,0,0
1.9907050555913126,0,0
-0.21162739112981468,0,0
0.3764541284714645,0,0
0.7359079652068946,0,0
0.28873166480725576,0,0
1.4615449194366834,0,0
2.7422139510442753,0,0
1.4874950787188352,0,0
1.4066277605200688,0,0
3.7490176105785844,0,0
1.286022752626592,0,0
1.432659095550613,0,0
0.4957111470439955,0,0
0.6979130404296622,0,0
-0.2088190977326391,0,0
-0.9628194582807889,0,0
-0.8618643543911495,0,0
1.0968411583875675,0,0
0.5506408836199245,0,0
1.0278036815050802,0,0
0.9623136472544612,0,0
1.7611138262553283,0,0
2.8759662914613777,0,0
2.050888692157098,0,0
0.5133253164039056,0,0
-0.2889247517632172,0,0
1.0314978749895083,0,0
1.050816855254951,0,0
0.6815127904757815,0,0
1.050567748943955,0,0
2.07859084227623,0,0
1.0787934242784023,0,0
0.38497909572537237,0,0
1.3523893557581421,0,0
1.6441024477786117,0,0
1.3237970227987224,0,0
3.1196782534377867,0,0
1.9957367991587942,0,0
1.6529147775842763,0,0
2.028412949496108,0,0
1.179953445159881,0,0
1.0469793620045338,0,0
3.2196643124291984,0,0
0.35468941337605275,0,0
2.353855907579817,0,0
0.802935716709269,0,0
1.967210875386697,0,0
1.436903449729531,0,0
1.1080904723736975,0,0
3.724449954512002,0,0
1.5584871052600038,0,0
1.062092152866091,0,0
1.2800272551362062,0,0
1.483627355978148,0,0
1.2078413759501196,0,0
0.7714743654089458,0,0
1.498093735643606,0,0
1.6140413961451132,0,0
1.3270776187038378,0,0
0.36182597418956575,0,0
1.1233932583533381,0,0
1.0653890911554285,0,0
0.9724610155500487,0,0
2.9029808234086847,0,0
1.7464861790256294,0,0
1.049868990761158,0,0
0.2814225768887464,0,0
1.2643172509091472,0,0
0.5369219177536804,0,0
0.4847854087793652,0,0
0.7985706957775964,0,0
1.4196781150037732,0,0
4.337683069901048,0,0
1.8302796817744713,0,0
1.3399738621755806,0,0
2.5127621117052636,0,0
1.826231051029915,0,0
0.8235120181867932,0,0
-0.15317019571725374,0,0
2.203504937397017,0,0
-0.29028595716627353,0,0
0.16098865188063943,0,0
0.9693519918368847,0,0
0.8035945353501569,0,0
-0.3010093373578323,0,0
1.540701084823778,0,0
0.05044505428861137,0,0
0.9738331678151778,0,0
1.1678080568071207,0,0
-0.8715869155067594,0,0
-0.809792042368791,0,0
0.031119744368992435,0,0
-0.4677600078028458,0,0
-0.5773704518223242,0,0
-0.6595435161205914,0,0
0.05673334173755875,0,0
0.379024082790454,0,0
1.7201437465393672,0,0
0.30445646697467266,0,0
0.6741325145524308,0,0
0.48238384530891376,0,0
-0.3167592140392872,0,0
-0.44604283687207485,0,0
-0.9889774030404065,0,0
2.607821946037536,0,0
-0.24561739500075472,0,0
-0.4311486805312237,0,0
-0.6813281365664643,0,0
-0.41690015530628394,0,0
0.0908102491569079,0,0
-1.18540497853571,0,0
0.018655156092049277,0,0
2.3340363261540102,0,0
2.8280523410146046,0,0
0.4680282316144884,0,0
1.691350384314941,0,0
0.7553800392068543,0,0
1.1944299437131147,0,0
1.8616180224223942,0,0
-0.4031374883949042,0,0
1.3674950516432978,0,0
0.628202930535349,0,0
-0.32220827190654844,0,0
0.4549793928536702,0,0
-0.6282914603240218,0,0
-0.9680022030597913,0,0
-1.1344498904489329,0,0
-0.8047587457031112,0,0
0.030929535984073976,0,0
-0.2358649906108522,0,0
-1.1481068620083157,0,0
-0.29408013222824847,0,0
-0.6022934805353113,0,0
-0.9611528914147841,0,0
0.5734087010973203,0,0
-0.2749794300224617,0,0
-0.4791537766994012,0,0
-0.17664421488288368,0,0
0.10452716592782034,0,0
-0.8451408891175168,0,0
-0.148886551870968,0,0
0.08773094261704169,0,0
0.0865168470674986,0,0
-0.24396839470219087,0,0
0.29064068284565325,0,0
-1.3566530555265635,0,0
0.7975808323660901,0,0
2.132977426385474,0,0
-0.7767930992044209,0,0
-0.4998917231818602,0,0
2.7920084439586357,0,0
0.20733922551964484,0,0
-0.14272125626826204,0,0
1.7575657312896493,0,0
-0.40509830778019845,0,0
-0.8944698074317609,0,0
0.6702871629344801,0,0
-1.4730363726509879,0,0
-2.083265853311933,0,0
-1.2511564507991062,0,0
-1.9185239912641163,0,0
-1.1078137956948282,0,0
-1.8972728838409647,0,0
0.7004481802767274,0,0
-2.5492792212249,0,0
-1.9970174721385663,0,0
0.6036529396476449,0,0
1.278773451731257,0,0
-0.2594722921464494,0,0
-0.6133398109937502,0,0
-1.4810411728922817,0,0
0.9122993881715848,0,0
-1.9874067325163522,0,0
0.5413712166089083,0,0
-0.8935444841411856,0,0
-0.21125820497012712,0,0
0.029205583475995302,0,0
0.16507175680895017,0,0
-0.723927366791534,0,0
-0.48831472043253543,0,0
-1.0191242505453129,0,0
-2.044913536715635,0,0
-0.45657856613612285,0,0
-2.299401344860746,0,0
-2.6773860955419537,0,0
-1.7424005843910053,0,0
-2.5760042388302296,0,0
-2.9386294643479536,0,0
-3.8522084261995526,0,1
-2.802159525282554,0,1
-0.9551350567532726,0,0
-1.4247808867824354,0,0
-1.9305577541116343,0,0
-1.829253422190523,0,0
0.3211039818336492,0,0
-2.187048163475634,0,0
-2.493778663410959,0,0
-0.07324834536259175,0,0
-0.6012240638345973,0,0
-0.9035556598130375,0,0
-0.5764330670419807,0,0
-1.850445269433401,0,0
0.008651232755953545,0,0
-0.5716389471537534,0,0
-1.0970994708443589,0,0
-2.6460840467933355,0,0
-0.4194731584350214,0,0
-2.697887415083788,0,1
-3.8750806798482342,0,1
-3.054776316696518,0,0
-2.930775813928321,0,0
-0.49912050515310974,0,0
-2.1030134033285925,0,0
-1.6540767609009244,0,0
-1.432293949540556,0,0
-0.2382378011493762,0,0
3.1756185834731743,0,0
-1.5694133863710258,0,0
-2.877754486114962,0,0
1.8940391477466543,0,0
-1.6753639474054303,0,0
-2.329553550765386,0,0
-0.7830494084490142,0,0
0.49290535702130744,0,0
-1.073236022125704,0,0
-0.3448387151812592,0,0
-0.26623110256743776,0,0
-1.715334883356733,0,0
-2.047100120280948,0,0
-2.36683351186014,0,0
-0.9128786503213258,0,0
-2.9435983921012254,0,1
-2.6732817638766275,0,0
-2.2809715594603195,0,0
-1.118619855924456,0,0
-2.0206733263101477,0,0
-0.9420948658165406,0,0
-0.09309254676570791,0,0
1.0756256039278411,0,0
-0.4765319768510544,0,0
-1.1757479989940947,0,0
-2.2940591257041474,0,0
-1.5212621723666007,0,0
-0.3283012701242593,0,0
0.05539667153009703,0,0
-1.3496134823574792,0,0
-2.973659052986193,0,1
-2.2101974032787064,0,0
-1.4458262666957153,0,0
-1.0389575365818708,0,0
-0.638607074652436,0,0
-2.351412756575254,0,0
-0.4378997060036931,0,0
-1.663540281517818,0,0
-1.856595499871081,0,1
-1.5850883314827675,0,0
-1.3326561236482153,0,0
-1.8420424923112144,0,0
-1.2936176435484825,0,0
-3.564504161410394,0,0
-0.9558046276022463,0,0
-1.2701438498919553,0,0
0.6214417162985792,0,0
-1.0806264123784923,0,0
-2.587094831412546,0,0
-2.415823626496252,0,0
-1.1599328365854458,0,0
0.1837920641092808,0,0
-0.04449154479987189,0,0
-1.2781922638856456,0,0
-0.6709776571827958,0,0
-0.1726469731749101,0,0
-2.46664931769471,0,1
-1.9295351198426023,0,0
-0.738602506190277,0,0
-2.2225429648040493,0,0
0.42124293962952186,0,0
0.1025322070004071,0,0
-0.6940010754099285,0,0
-0.26354403819165506,0,0
-1.0627149458004432,0,0
0.5150108341296372,0,0
-1.5204281104582844,0,0
-0.6893684036743069,0,0
-0.9356439174674098,0,0
-2.9617307778453386,0,0
-2.0592767246749686,0,0
0.6132766886001885,0,0
-2.253960725256452,0,0
0.27454107896966573,0,0
-0.35081394009312133,0,0
-0.9476168309467113,0,0
-3.5110027388054474,0,1
-4.018476835279529,0,1
-4.517315817635044,0,1
-3.2581230548388636,0,0
-0.09217979993427099,0,0
-0.3046655605934912,0,0
2.703490904707438,0,0
0.18791353368010455,0,0
-1.561392836997899,0,0
0.016612516002233933,0,0
1.3307331016300847,0,0
1.274600115302759,0,0
-1.5896933397239252,0,0
0.5783901762938068,0,0
-0.30797555617731215,0,0
-1.4027339104360197,0,0
0.636759027623875,0,0
-0.6398249148141278,0,0
-0.024704239889417175,0,0
0.8792882313216803,0,0
0.23043350910069937,0,0
-0.0469660042521224,0,0
0.6321458762889343,0,0
1.1164293157728624,0,0
-0.043262516942548734,0,0
0.03967162011697959,0,0
-0.7024822287783834,0,0
2.794454676557229,0,0
-0.1930060370841711,0,0
0.06139798659006743,0,0
-0.5142058547238727,0,0
-0.6057923729279118,0,0
-1.3436969081277619,0,0
-1.4880742020188553,0,0
-1.1392773874673505,0,0
0.70003582370543,0,0
1.6710878533521427,0,0
1.9797043758152126,0,0
0.7014821118958959,0,0
0.9900645033092967,0,0
-0.3938897772215346,0,0
0.034383595116066784,0,0
1.147201474773961,0,0
-0.21215194858001235,0,0
1.071115978287648,0,0
0.34428389379359997,0,0
3.0699808611558974,0,0
2.4053684207028816,0,0
1.9285841878647934,0,0
-0.07879186139859527,0,0
2.390445932629877,0,0
3.2100489365305527,0,0
2.4927456672865307,0,0
1.1720996715599008,0,0
-1.1451004593400864,0,0
0.32823961595995604,0,0
0.8677741655386758,0,0
-0.4301206385525295,0,0
0.5247720787852844,0,0
0.15990461902889108,0,0
0.27706180152438586,0,0
0.07028690511576367,0,0
0.8004597387912936,0,0
0.8654848186821832,0,0
-0.1472276222016356,0,0
0.1327275670526697,0,0
1.0157654267204934,0,0
-0.3585166185182355,0,0
0.11688749173145892,0,0
1.0021244021593076,0,0
0.856897289139022,0,0
0.4990291806940906,0,0
-0.09023088748548728,0,0
0.9875751553635386,0,0
1.4790679469398953,0,0
1.6992154479079185,0,0
1.0227767690029281,0,0
0.6331711206945416,0,0
0.2415365445244538,0,0
1.4242641781114969,0,0
1.4698227995167714,0,0
0.11270816350369231,0,0
1.2659248484501937,0,0
-0.14929967506003194,0,0
1.4254195595002002,0,0
1.2750011964444075,0,0
1.130604448804122,0,0
0.9363990075817449,0,0
1.3416513223512738,0,0
0.8736888633961957,0,0
0.7996526915454928,0,0
1.0270035310919008,0,0
1.5327503125765292,0,0
1.0101199277464157,0,0
2.0129517299813244,0,0
0.3036446284354263,0,0
1.0664382900565492,0,0
0.7008027139084043,0,0
0.8375798116616462,0,0
1.9778299603746952,0,0
0.10823280972577447,0,0
1.5527633996905028,0,0
0.5893441720207635,0,0
2.276796340163646,0,0
1.3721140648491281,0,0
0.7068612363680508,0,0
0.40647085701378066,0,0
1.0135150951217882,0,0
0.7290076421274271,0,0
1.1935477125668967,0,0
1.9519575130853695,0,0
0.8940506895775294,0,0
1.7351612206247269,0,0
0.17488432561655828,0,0
1.171924571498544,0,0
1.1369813001415168,0,0
0.7344657767934608,0,0
1.0965054823632192,0,0
0.34393968676129444,0,0
1.3991641033838593,0,0
0.43042541133046514,0,0
1.1340381257251149,0,0
1.5564761563831093,0,0
4.566722400287905,0,0
1.4925412864318999,0,0
2.0089157449870663,0,0
0.7530141140338966,0,0
0.9157651208523141,0,0
0.20450033107611443,0,0
1.0652855220134998,0,0
4.644563314046272,0,0
1.8132262064940272,0,0
1.1802728798062323,0,0
1.7066194130239563,0,0
1.311539643757832,0,0
1.4422616862218782,0,0
1.1861076553291594,0,0
1.7216746691925118,0,0
1.180541299103408,0,0
-0.41347121164601675,0,0
0.6852542345612966,0,0
0.2028566972579432,0,0
0.6114416201036611,0,0
0.31803685840672336,0,0
0.5215968096031671,0,0
0.2640445148032499,0,0
0.9534976391510622,0,0
0.41889152015548026,0,0
0.7502329668256554,0,0
0.0018388587689827716,0,0
1.4595458303064526,0,0
2.488858769986989,0,0
0.6859620741022794,0,0
0.32533315420455083,0,0
2.317698913161487,0,0
0.6884033163136746,0,0
2.485039589374737,0,0
2.174128784785387,0,0
2.4550011789384962,0,0
0.3056662494019402,0,0
-0.39150318610078655,0,0
1.0642983158948414,0,0
1.0318819042641212,0,0
1.1199537903951118,0,0
0.803654312620122,0,0
0.6996412274040266,0,0
0.4203430202809328,0,0
1.2146523740914403,0,0
1.5908059974279256,0,0
0.15369122070132957,0,0
-0.09039486292289653,0,0
0.5417008909769441,0,0
0.6617871016999542,0,0
0.2175442080160081,0,0
0.08139314530708194,0,0
0.9114819772880604,0,0
0.7983332869657634,0,0
0.29298102566471207,0,0
0.2129314916978823,0,0
1.2026701767366523,0,0
-0.485984345111419,0,0
-0.5206996500672949,0,0
0.3405323324294072,0,0
0.8217569512858297,0,0
1.0303363925445719,0,0
-0.2956243104023912,0,0
1.4632187883462462,0,0
0.386646694263769,0,0
1.101714105758824,0,0
2.3090855302638023,0,0
1.4710934501480781,0,0
0.7096198021662752,0,0
0.733523276253289,0,0
-0.5123174938758549,0,0
-3.222892533975965,0,1
-0.27742133669716224,0,0
1.8667909135488445,0,0
0.6244449043353321,0,0
1.4118978416599053,0,0
0.5412314860489627,0,0
-1.7363052894388955,0,0
-1.9051349939487703,0,0
-0.020268077463250028,0,0
0.35413125998629535,0,0
1.0531770279931842,0,0
-1.1305229517052826,0,0
2.712374182407354,0,0
-0.3051454278119649,0,0
-2.3280503068848453,0,0
-0.46353143656537443,0,0
-1.0164896312068958,0,0
3.0178752463608216,0,0
0.45651244115980716,0,0
-0.3595584290814811,0,0
-0.6245505535562267,0,0
0.4896135843060831,0,0
-0.6150998033110197,0,0
-0.3610254175070185,0,0
-0.25709169721623176,0,0
0.9771858894797081,0,0
0.17993172314249659,0,0
-1.5470948389268961,0,0
2.0493304072036556,0,0
0.9712273022133182,0,0
-1.2756817215642449,0,0
-0.04805932388431342,0,0
-1.7866075905085275,0,0
-2.1561631712608786,0,0
0.12250032536613717,0,0
-0.6859777595794627,0,0
-0.3269198144051767,0,0
1.3712582575316266,0,0
-0.04727530608257661,0,0
2.4699298181558302,0,0
-1.439868126297237,0,0
-0.4438387931618144,0,0
1.1131835947987752,0,0
0.33906178646247426,0,0
-1.1582867516675193,0,0
0.3302064420910254,0,0
-2.385072843690337,0,0
-0.28657630934544887,0,0
0.6171882092708066,0,0
-2.362749829240345,0,0
-2.5914858522962376,0,0
-2.7858566442513415,0,0
-2.4161449273217475,0,0
-0.5285025320727494,0,0
-0.5630314762872746,0,0
-0.3735811632901038,0,0
-1.035305947680273,0,0
-1.313698365085977,0,0
-0.7427725312266658,0,0
-1.7768710929213167,0,0
1.5832138316021336,0,0
2.077342683047002,0,0
-1.8074930290582834,0,0
-1.1520142747661617,0,0
-1.4180399889257354,0,0
1.1017104044145047,0,0
1.8206838935997691,0,0
4.199879051346337,0,0
0.41763289271268733,0,0
1.9196151481277979,0,0
-1.4969156374770256,0,0
-1.799313516048769,0,0
-2.069937901457262,0,0
0.8300296851675162,0,0
0.7693250554573026,0,0
